function,table_child
Func_Hubble_CLP_Account_UBT_Addon,CLP_Account_Risk_Insights_UBT_Daily
Func_Hubble_CLP_Account_UBT_Addon,CLP_Account_UBT_Daily
xdr_matomo_events_max,tmsas_matomo_log_visit_v2
xdr_matomo_events_max,tmsas_matomo_log_action_v2
xdr_matomo_events_max,tmsas_matomo_log_visit
xdr_matomo_events_max,tmsas_matomo_log_action
xdr_matomo_events_max,tmsas_matomo_log_link_visit_action
xdr_matomo_events_max,tmsas_matomo_log_link_visit_action_v2
DVASS_Get_UI_Interaction,xdr_pendo_raw_events
DVASS_Get_Unpatch_Vulnerabilities,DeviceVulnerability
Func_Hubble_CLP_Account_UBT_Addon_Daily,CLP_Account_UBT
Func_Hubble_CLP_Account_UBT_Addon_Daily,CLP_Account_Risk_Insights_UBT_Daily
Func_Hubble_CLP_Account_UBT_Addon_Daily,CLP_Account_UBT_Daily
expand_other_product_from_tp,MAK_Account_License
xdr_endpoint_policy_tenant_custom_setting,_xdr_endpoint_policy_custom_setting
xdr_endpoint_policy_tenant_custom_setting,xdr_endpoint_policy_tenant
xdr_endpoint_policy_tenant_custom_setting,xdr_endpoint_policy_custom_setting
Paid_license_expand,CLP_Account_License
TPI_Cus_base_weekly,CLP_Account_License_Daily
Func_V1_Accumulated_Cus,CLP_Account_License_Daily
Func_V1_Accumulated_Cus,CLP_Account_License
xdr_matomo_events_shorten,tmsas_matomo_log_visit_v2
xdr_matomo_events_shorten,tmsas_matomo_log_action_v2
xdr_matomo_events_shorten,tmsas_matomo_log_visit
xdr_matomo_events_shorten,tmsas_matomo_log_action
xdr_matomo_events_shorten,tmsas_matomo_log_link_visit_action
xdr_matomo_events_shorten,tmsas_matomo_log_link_visit_action_v2
Func_Temp_API_CLP,V1_App_Usage
sase_tdl_DeviceVulnerability,sase_tdl
sase_tdl_DvassPatchedVulnerability,sase_tdl
NEW_ZTSA_accumulated_private_internet,NEW_ZTSA_accumulated_private_internet_Temp3
Func_test_conn,test_conn
FW_Complimentary_Credit_Eligible_Customer_Old,MAK_Account_License
FW_Complimentary_Credit_Eligible_Customer_Old,CLP_Account_License
BIF_c1ws_endpoint_sensor_daily_snapshot,ds_product_feedback
BIF_c1ws_endpoint_sensor_daily_snapshot,ds_host
BIF_c1ws_endpoint_sensor_daily_snapshot,CLP_Account_License
CE_get_DVASS_deployment_metrics,DvassEndpointNotification
mxdr_customer,CLP_Account_License
CE_get_DVASS_vuln_devices_metrics,DeviceVulnerability
CE_get_TPI_enabled_visibility,sase_tdl
CE_get_sensor_deploy_features,CLP_Account_UBT_Daily
CE_get_sensor_deploy_features,CLP_Account_License_Daily
CE_get_DVASS_vuln_devices_metrics_v2,DeviceVulnerability
CE_get_DVASS_vuln_devices_metrics_v2,DvassEndpointNotification
Func_V1_App_Usage_for_Tableau,CLP_Account_License
Func_V1_App_Usage_for_Tableau,V1_App_Usage
V1_XDR_Customer_List_by_EPP_Product,MAK_Account_License
V1_XDR_Customer_List_by_EPP_Product,CLP_Account_License
V1_Parse_Element_Click,xdr_pendo_raw_events
Assessment_tool_overviewv2,Federation
Assessment_tool_overviewv2,CLP_Account_License
XDR_cus_base,CLP_Account_License_Daily
GET_V1_URL_APP_MAPPINGS,xdr_pendo_raw_events
TPI_SASE_tdl,sase_tdl
xdr_endpoint_agent_tenant,_xdr_endpoint_agent
GET_Pendo_Events_With_App_Pages,xdr_pendo_raw_events
TPI_pendo_connector_list,xdr_pendo_events_flattened
CLP_Daily_Data,CLP_Account_UBT_Daily
TPI_Cus_base,CLP_Account_UBT
TPI_Cus_base,CLP_Account_License
EAI_UI_Interaction,xdr_pendo_raw_events
DDI_Valid_Cus,MAK_Account_License
ApexOne_Server_BIF_FeatureFlagHiddenKey,AgentBuildInfo
ApexOne_Server_BIF_FeatureFlagHiddenKey,osce_product_feedback
ApexOne_Server_BIF_FeatureFlagHiddenKey,ServerInfo
fun_ScheduleScanAction,ScheduleScanAction
fun_RealTimeScanAction,RealTimeScanAction
V1_Parse_Highchart_Click,xdr_pendo_raw_events
xdr_endpoint_agent_daily_snapshot_view,xdr_endpoint_agent
TPI_pendo_3rd_party_sharing,xdr_pendo_events_flattened
GET_V1_CUSTOMER_VISIT_ASSETS,sase_tdl
GET_V1_CUSTOMER_VISIT_ASSETS,xdr_pendo_raw_events
BIF_endpoint_sensor_daily_snapshot_0930,xdr_endpoint_agent
V1_NPS_List_Possible_SOC,xdr_pendo_poll_events
V1_NPS_List_Possible_SOC,V1_Growth_Pypothesis_Raw_Data
V1_NPS_List_Possible_SOC,CLP_Account_License
V1_NPS_List_Possible_SOC,V1_Growth_Pypothesis_Customer_Info
Func_V1_Conversion_Rate_List,CLP_Account_UBT_Daily
Func_V1_Conversion_Rate_List,CLP_Account_License
Func_V1_Conversion_Rate_List,Trial_To_Paid_Conversion_Rate
existing_Cus_2,MAK_Account_GUID
existing_Cus_2,MAK_Account_License
existing_Cus_2,CLP_Account_License
CAS_NEW_UI,xdr_pendo_raw_events
xdr_matomo_events,tmsas_matomo_v2
xdr_matomo_events,tmsas_matomo
TRI_get_ExecutiveDashboard_used_temp,xdr_pendo_events_flattened
Func_V1_Deployed_bySensor_backup,CLP_Account_UBT_Daily
Func_V1_Engagement_Score_for_Tableau,CLP_Account_UBT_Daily
Func_V1_Engagement_Score_for_Tableau,CLP_Account_License
Func_V1_Engagement_Score_for_Tableau,V1_Engagement_Score
existing_Cus,MAK_Account_GUID
existing_Cus,MAK_Account_License
existing_Cus,CLP_Account_License
xdr_pendo_raw_event,xdr_pendo_raw_realtime
xdr_pendo_raw_event,xdr_pendo_raw_events
RI_mitigate_or_prevent_risk_feature,xdr_pendo_events_flattened
XDR_SOC_Potential_Customer_List,MAK_Account_License
XDR_SOC_Potential_Customer_List,CLP_Account_License
RI_access_risk_feature,xdr_pendo_events_flattened
BIF_endpoint_inventory_snapshot,xdr_endpoint_agent
TPI_pendo_stix_shifter,xdr_pendo_events_flattened
XDR_get_trial_customers,CLP_Account_License_Daily
XDR_get_paid_customers,CLP_Account_License_Daily
redalert_OpenSSL_assessment,CLP_Account_License
Trail_Customer_Detail,CLP_Account_License
Trail_Customer_Detail,CDE_Product_Hierarchy
